mbid,artist_mb,artist_lastfm,tags_mb,az_artist,done
ef9b5c7e-9d1f-4c45-8dfd-960ce2083da7,Pia Toscano,Pia Toscano,american idol,Pia Toscano,False
99ee85da-7ae6-4ce2-b7c9-aa037c623acc,Mustafa Ceceli,Mustafa Ceceli,,Mustafa Ceceli,False
ce653aa3-8f0d-4d54-b238-7ad86041fd17,Jillette Johnson,Jillette Johnson,,Jillette Johnson,False
e61400d1-9434-4abc-ac7a-4f1dad60cfc7,Chino Moreno,Chino Moreno,,Chino Moreno,False
28ffc28a-25a3-4981-ba31-18272d8772b1,Madame,Madame,,Madame,False
b928717d-5da2-4951-8951-feba52539413,Carlos Sadness,Shinoflow,rap,Carlos Sadness,False
93017ab5-1525-4da2-98e4-965d83725118,Side A,Side A,,Side A,False
fb4eebc8-dc88-4770-84b2-462544cb33b9,N.Flying,N.Flying,,N.Flying,False
8c37cb5f-3d5a-480e-8641-0c0e2ab49354,Betta Lemme,Betta Lemme,,Betta Lemme,False
b7de22ad-67e2-42ca-95dc-53785308cbaa,Erthlings,Erthlings,,Erthlings,False
3d64f5be-9a3c-4dda-8fc5-a8705821b16e,LABOUM,LABOUM,,LABOUM,False
55bf8339-8b97-40b4-9b4b-093321138274,Travis Cottrell,Travis Cottrell,,Travis Cottrell,False
ab5d2dd3-5b5b-4128-a07c-0204f1594014,K. Forest,K. Forest,,K. Forest,False
a7cbee3f-3cda-446a-ae49-6c7cfabad59f,Newworldson,newworldson,,Newworldson,False
66959290-55fe-44d8-84f6-c510a7ca3013,Eurielle,Eurielle,,Eurielle,False
90720d65-cfb3-4d70-90cd-62365a5eec19,Rob Baird,Rob Baird,,Rob Baird,False
bc089d56-5551-482f-babd-36365f9d9f0f,Coco Jones,Coco Jones,,Coco Jones,False
13ca1cf9-1206-4429-b26e-575cd05c5a17,Grady,Grady,,Grady,False
a3ef7fdf-5dfd-436d-9562-4641e04b2b8d,Khalil,Khalil,,Khalil,False
3e1d60cf-0e80-4af6-b634-47584dc14bec,She Is We,She Is We,,She Is We,False
7e2fb997-93dd-489c-abfa-0064d5258698,Seth Ennis,Seth Ennis,,Seth Ennis,False
571ee51d-dcb4-45f2-a777-df14d68bff5c,RIDSA,Ridsa,,RIDSA,False
be03a78b-c6fe-42a0-9cee-6f129d920d7d,Hope Partlow,Hope Partlow,,Hope Partlow,False
413b1761-a4bd-4819-8fb7-bdc9ce96031f,Aziatix,AZIATIX,,Aziatix,False
5848b3d6-1977-4339-bb3c-514212081933,Moon Tooth,Moon Tooth,,Moon Tooth,False
1cc2232e-0db1-4ae9-92fd-572211556935,John Williamson,John Williamson,,John Williamson,False
3ce8d3a9-4d23-47bf-af44-cf976c2a2aa5,8 Graves,8 Graves,,8 Graves,False
f570efbe-5789-4e9b-ae09-9c5b53a9be92,Bruna Karla,Bruna Karla,gospel,Bruna Karla,False
f57cdcee-a681-4a20-a78c-dd86548500de,Coez,Coez,,Coez,False
5851d2ff-a9ce-49bf-bafb-08574cc22d69,Slim Jxmmi,Slim Jxmmi,,Slim Jxmmi,False
500afb8b-2190-43ba-a75a-ea8c1481f988,Capstan,Capstan,,Capstan,False
9a5e74f9-55a4-41e2-a4d7-d1560b153e74,Kym Marsh,Kym Marsh,pop and chart,Kym Marsh,False
0a76851c-6ede-4b16-82a3-8c98c396a501,Tyler Shaw,Tyler Shaw,,Tyler Shaw,False
f05b85a7-893d-4c2f-bccf-35af6d4bd478,Moonstar88,Moonstar88,,Moonstar88,False
7d61c055-6601-46d6-b069-69491164d5de,Steffany Gretzinger,Steffany Gretzinger,,Steffany Gretzinger,False
d443bf6c-501a-44f2-acdf-689f2ef28a67,Sawyer Fredericks,Sawyer Fredericks,,Sawyer Fredericks,False
f9c9f944-e04c-499b-9c09-bf158b5d1acf,Kristian Bush,Kristian Bush,,Kristian Bush,False
ab5a7a60-1b71-4e5b-b622-e0ae2ce84c32,Jelly Roll,Jelly Roll,jellyroll,Jelly Roll,False
7d989b4b-e379-4b8d-be80-812d9c3e9c04,Chad Brock,Chad Brock,,Chad Brock,False
56e9a01a-d8d7-4498-848b-d74d596ae643,Greek Fire,Greek Fire,,Greek Fire,False
923147f3-3f4a-4eed-9832-1d59bc6559f3,Guizmo,Guizmo,,Guizmo,False
379becaa-414d-46a2-8286-018d20bc849c,Natural,Natural,,Natural,False
cf7f0967-1a79-44ea-9435-2f1afad4dce5,Asher Monroe,Asher Monroe,,Asher Monroe,False
882a5da5-4313-498a-b686-fbb1ef7ea230,Sir Rosevelt,Sir Rosevelt,,Sir Rosevelt,False
f04ab832-cdd5-47d5-9d69-3dfdc0ac7eb3,Citizen Way,Citizen Way,,Citizen Way,False
a553dbee-962e-405b-8651-7a767f6bf76a,Canon,CANON,,Canon,False
41fe37a6-f4bb-4340-9c14-e2c8e5d854f1,Ninho,Ninho,,Ninho,False
68aa8064-1bcc-4c28-a6e2-243dc2cad494,Gringo,Gringo,,Gringo,False
bc3110f0-d2ca-4f92-b05f-1a804443cd0a,Aiza Seguerra,Aiza Seguerra,,Aiza Seguerra,False
e0873638-8556-4aa2-a694-b1efcce5773d,Dallas Smith,Dallas Smith,,Dallas Smith,False
e21df633-e642-47eb-a029-71b9e796d355,Kurdo,Kurdo,,Kurdo,False
3a849861-dc2c-4468-828a-35eda9c17174,Jairzinho,Jairzinho,,Jairzinho,False
5fe0ab4a-551e-483a-847c-aac672991807,Rozzi Crane,Rozzi Crane,,Rozzi Crane,False
5b39e332-551b-4baf-9ffe-5aba099d9bb2,Erik Jonasson,Erik Jonasson,,Erik Jonasson,False
1111d5e4-8208-402f-9afb-9eb1c35db4cb,John Lundvik,John Lundvik,,John Lundvik,False
3542b10a-945e-4316-be59-cdccf598f47a,Ralph Castelli,Ralph Castelli,,Ralph Castelli,False
70715dad-f976-4a3d-90d1-d7db84155904,Drift,Drift,,Drift,False
20095593-d3b3-4099-9fcd-0e6541255404,Harmless,Twin Cabins,,Harmless,False
ef78159d-c86c-48c9-8594-52e750c004ea,Radiant Children,Radiant Children,,Radiant Children,False
d609e468-341f-4984-a61b-181cbb91e707,Luca Fogale,Luca Fogale,,Luca Fogale,False
9647af11-93a4-40e8-81f9-b0f8975ab416,Eleine,Eleine,symphonic metal,Eleine,False
667977d7-5901-4c5b-bf5f-61e92b6689c2,Highway 101,Highway 101,,Highway 101,False
4c47e18a-c034-4ab6-98a6-110e14b63965,Natalie Maines,Natalie Maines,,Natalie Maines,False
7e0575d6-c83a-462c-9146-bb53fb06e5ae,AUGUST 08,AUGUST 08,,AUGUST 08,False
51dee080-42cb-47d6-958b-2fc906825654,Colonel Loud,Colonel Loud,,Colonel Loud,False
10587e37-c76a-4530-ac32-86203752cd5e,Rebecca Sugar,Rebecca Sugar,,Rebecca Sugar,False
dfbf4842-a239-4a56-bc6d-6e5ad339c14b,Kamferdrops,Kamferdrops,,Kamferdrops,False
86b453a5-87f2-4e7f-aa6b-ec9dfb378689,Vicki Lawrence,Vicki Lawrence,pop; contralto,Vicki Lawrence,False
161a94ba-4a66-4054-b346-61e9dad3faa3,Logan Paul,Logan Paul,,Logan Paul,False
f64330ed-5814-480b-ad24-968e7a21ba14,AJ Mitchell,AJ Mitchell,,AJ Mitchell,False
6acf524d-bf19-434e-ac52-3cada75366ff,Garrett Hedlund,Garrett Hedlund,,Garrett Hedlund,False
6fdcb2f9-61b1-47fe-90b2-f5cfa0164b3e,Dark Sarah,Dark Sarah,gothic metal; symphonic/gothic-metal,Dark Sarah,False
6fbcd9ac-6f04-424f-a02e-e84c7c34e044,Da Backwudz,Da Backwudz,,Da Backwudz,False
437116ce-f894-4781-a302-47971ea0cdf2,Adamlar,Adamlar,,Adamlar,False
a8750011-a1cb-4e74-89cb-7e3c7cc241d6,Jessica Lowndes,Jessica Lowndes,,Jessica Lowndes,False
6d5ca1e9-70bd-4e76-8983-340243cae0fb,Anna Graceman,Anna Graceman,,Anna Graceman,False
fa34d60f-29bf-45b8-9df4-25c7b0776a98,Athena Cage,Athena Cage,,Athena Cage,False
6f9ad8ad-fe2e-418f-aa28-38c524db7d99,Team BS,Team BS,,Team BS,False
7332456e-c76e-4362-ad31-d84fd34a4942,Juanita Bynum,Juanita Bynum,,Juanita Bynum,False
96ef1754-91c4-4006-99b2-c26006fde42f,Lyrica Anderson,Lyrica Anderson,,Lyrica Anderson,False
1aeab46a-d28c-44b8-b9c1-6fa8583781ed,Geko,Geko,,Geko,False
58b8d5c8-4b63-4be4-96e2-9ae3265b6408,Rhett Walker Band,Rhett Walker Band,,Rhett Walker Band,False
1d69ce47-7ec6-4fac-a82e-40e66dfd34f6,Dosseh,Dosseh,,Dosseh,False
c9b0f253-ad54-49c2-a5c1-a27de5eb614c,Sarius,Sarius,,Sarius,False
a2d14881-ecaa-4e5d-bc8b-9015b1fe9b46,Crazy Ex-Girlfriend Cast,Crazy Ex-Girlfriend Cast,,Crazy Ex-Girlfriend Cast,False
8fa1953e-ed99-40d4-a396-a18e4717192e,Lute,Lute,,Lute,False
7f464f95-2410-4040-a88e-1dbe96f17fcd,Christian Nodal,Christian Nodal,,Christian Nodal,False
443bd1ff-8dd2-4cbd-92be-6a29f73616b2,Alexiane,Alexiane,,Alexiane,False
991bd67a-dd97-44b1-8746-e0af505d17e7,Nikki Cleary,Nikki Cleary,,Nikki Cleary,False
e7a38829-94ea-47e8-9010-b27446b4cc6c,HIVI!,Hivi!,,HIVI!,False
fbf913d9-a2dd-410f-9a13-1adc2bd4eaa2,Little Sea,Little Sea,,Little Sea,False
2f861abc-88ad-44cb-9299-bb59404dce2c,Keith Martin,Keith Martin,,Keith Martin,False
717f1127-d79a-4b55-a675-6d7e2ab0b25b,Rak-Su,rak-su,rap; hip-hop; hip hop; london; rnb; grime; watford; hertfordshire; future beats; future rnb; rak-su,Rak-Su,False
70f1ab5e-b3cb-4a2f-817b-c836d2399d14,Tino Coury,Tino Coury,,Tino Coury,False
217c844d-dc5c-439d-b27a-a227ff3039bb,Josylvio,Josylvio,,Josylvio,False
94b61916-c683-4412-934e-9d225190e1d2,Oki,Oki,,Oki,False
7eb6d683-0e8c-4908-8cfb-123ee905404d,Big Dismal,Big Dismal,,Big Dismal,False
5ac3445f-10d9-45ca-9edf-c297cbe9618b,NEW CITY,New City,,NEW CITY,False
ecd032cc-19c8-4a05-902c-e539d3bc75fd,Mahmood,Mahmood,,Mahmood,False
24fd10c5-83b5-492d-aa83-a5ba1ab5793d,Lotto Boyzz,Lotto Boyzz,,Lotto Boyzz,False
ad3b44ad-712c-4048-842e-2a39a3322234,Urbandub,URBANDUB,,Urbandub,False
17d18d39-7a12-4d42-86d0-1630672491b7,Eat Your Heart Out,eat your heart out,,Eat Your Heart Out,False
316f530d-45e3-424d-b681-08da02f4da50,Kaci,Kaci,,Kaci,False
10ad8845-edab-4090-ba7e-e88bb0487686,NexXthursday,NexXthursday,,NexXthursday,False
872e8a9c-c753-48c1-a880-a4018c0c48d6,Marcus Canty,Marcus Canty,soul,Marcus Canty,False
a042d15a-40d4-4b24-83d4-56286e3a4202,Once Human,Once Human,,Once Human,False
f6b82d16-6877-42ff-b032-5295eb076af8,Fynn Kliemann,Fynn Kliemann,,Fynn Kliemann,False
d663c249-8456-4f22-96f5-098ef8d24acb,Jack Wagner,Jack Wagner,american; vocalist; actor; usa,Jack Wagner,False
19795131-e8a2-4571-8155-726cc3d7c566,Guzior,guzior,,Guzior,False
bcf78bed-40e9-475d-b251-c479ee6e6973,Philly's Most Wanted,Philly's Most Wanted,,Philly's Most Wanted,False
fe1f6cb1-b164-478b-a8d5-988a0a3c0cb4,GRIVINA,Grivina,,GRIVINA,False
aca765c2-f327-4e64-b521-4ea248401ab8,Lalo Ebratt,Lalo Ebratt,,Lalo Ebratt,False
a357de8d-a2ec-46e2-9868-5cea772f32df,Asche,Asche,,Asche,False
6462dc2d-00c2-4e79-88ee-87fcde72e0ae,JR Castro,JR Castro,,JR Castro,False
c1f1cf38-1fee-4106-871d-ac392a28b91a,Ricky Montgomery,Ricky Montgomery,,Ricky Montgomery,False
1dbece7e-c6f9-4f94-91e8-47fb4c88e2ab,Siamese,Siamese,,Siamese,False
736314b7-5004-46f1-a9e7-d10e665973a8,Austin Burke,austin burke,,Austin Burke,False
42fea084-bad8-4f5b-8714-2927ac24276f,Kimberly Caldwell,Kimberly Caldwell,american idol,Kimberly Caldwell,False
3e149ad9-5a66-48de-a4b3-45ddd3be2da1,Landon Cube,Landon Cube,,Landon Cube,False
b06ca342-eff9-46a0-ae15-bf610b820f7d,Jakey,Jakey,,Jakey,False
d88dfcf8-72e6-4fb5-bf80-6c0e18d7c7ae,Sarah Geronimo,Sarah Geronimo,,Sarah Geronimo,False
687823ac-a3b3-495c-bb20-68bce137c77d,Sleep On It,Sleep On It,,Sleep On It,False
efc381b8-3e9e-4ce6-9993-7050b34943dd,JRY,JRY,,JRY,False
7a718639-7299-4712-995a-c5531e7bd0f7,Gord Bamford,Gord Bamford,country,Gord Bamford,False
7608c545-8638-4a1f-bf3f-ec67350d4843,Moonshine Bandits,Moonshine Bandits,hick hop,Moonshine Bandits,False
95a27c93-5672-477e-831e-016dc1d02e73,Tommy Page,Tommy Page,,Tommy Page,False
b13c7b85-86bf-41d0-baa7-444f03ec0b38,Kim Kardashian,Kim Kardashian,,Kim Kardashian,False
ee3f3f84-e95f-4381-83b7-8165c022d760,Gradur,Gradur,,Gradur,False
440e99e9-30db-4c72-abdc-044ae657fb4f,Rudy Mancuso,Rudy Mancuso,,Rudy Mancuso,False
2e6c5272-59db-49e9-bc23-a62edcf4423b,Cameron Dallas,Cameron Dallas,,Cameron Dallas,False
33f3276d-4d1a-46b1-9949-bbacfee41651,Jimmie Allen,Jimmie Allen,,Jimmie Allen,False
57e9e29b-5870-4c8e-9cb1-68ad1a680075,Amanda Cook,Amanda Cook,,Amanda Cook,False
a1915b7f-3ad5-4909-ac13-048e8854a21a,KATIE,Katie,,KATIE,False
63d5688f-1451-4273-87ac-17db733c0c76,Filmore,Filmore,,Filmore,False
8261afea-acbf-4952-a968-fdec4bfcc631,Khary,Khary,,Khary,False
9a172d61-6935-44db-85ca-32e8f63ab807,Johnny Rzeznik,Johnny Rzeznik,,Johnny Rzeznik,False
72668f73-efd2-4588-af1f-12e3f9fd090b,Baby Animals,Baby Animals,rock; australian; indie rock,Baby Animals,False
3aecf80f-15d8-4b71-a20d-d66a60e30c7f,Simple Creatures,Simple Creatures,,Simple Creatures,False
d9745270-de5c-41f5-9873-a9614fa97541,Eidola,Eidola,,Eidola,False
aa0104a7-ce6f-403f-bd8a-19779a0a7f77,Davina Michelle,Davina Michelle,,Davina Michelle,False
93d36886-c753-494f-a6f0-55a128c4559f,Cream Soda,Cream Soda,,Cream Soda,False
991813f5-27c6-4ff3-88dd-90e750dad545,Matt Berninger,Matt Berninger,lyricist; parolier,Matt Berninger,False
9385f1a7-8623-4d0c-b171-f1e6e87220c5,Shygirl,ShyGirl,,Shygirl,False
39540957-25e5-42b7-b183-48c1a269908f,Cody Jinks,Cody Jinks,,Cody Jinks,False
ec9bd98f-2011-4cfa-b541-4ef90b105c34,Itchyworms,Itchyworms,,Itchyworms,False
d16598bc-0fac-4c31-8647-578cc15875ce,AWS,AWS,alternative rock,AWS,False
24c92775-25f6-4ffd-860e-cd86de9b0842,Jimilian,Jimilian,,Jimilian,False
1c55e699-6b41-4b82-8b13-19edf9bd7e78,TM88,TM88,,TM88,False
d03d13ab-c055-4028-80a1-c1329abf8550,KeBlack,KeBlack,,KeBlack,False
f2c79c2f-7e6f-4ff5-a0b3-4cd09f4b3a53,Human Touch,Human Touch,,Human Touch,False
6b00bfb5-2348-4660-a428-ce55f57fa37a,DJ Kass,Dj Kass,,DJ Kass,False
3f92ce5d-daea-4347-8fec-8b66dd91c7da,Bedoes,BEDOES,,Bedoes,False
b5d21ec9-43cd-4b1e-ac9f-4de2115b522d,Rasmussen,Rasmussen,c64 remix,Rasmussen,False
bf513805-ead4-4af5-8111-dc77b8b60755,Janine,Janine,,Janine,False
3dc399a5-0a32-465c-883c-3e222a48ae64,Emis Killa,Emis Killa,rap,Emis Killa,False
0887484d-aed1-4aa6-9862-930a25815696,El Alfa,El Alfa,latin; reggaeton,El Alfa,False
ee27b2d8-648c-4a9d-a68c-e55066959975,Megan Thee Stallion,Megan Thee Stallion,,Megan Thee Stallion,False
3bd2a147-7d1d-4cf6-b13b-1f3ae1246c58,Quentin Miller,Quentin Miller,,Quentin Miller,False
5bbfbf69-4a14-4af8-b2c3-47f52337771a,Sierra Kidd,Sierra Kidd,,Sierra Kidd,False
43212d6e-2a58-4325-a6f6-2953ba00fa83,Uncle Lucius,Uncle Lucius,,Uncle Lucius,False
c5f8c1d7-9823-4b1a-bdfc-2995f847600b,AngelMaker,Angelmaker,,AngelMaker,False
0266eecf-2a07-465f-ba97-75986cda6e24,Neovaii,Neovaii,electronic; pop; dance; house; electronica; club; edm; electronic dance music; trap; future bass,Neovaii,False
5fb18a4d-663a-4562-a1f3-5f4847bd062f,Dara Maclean,Dara Maclean,,Dara Maclean,False
858a6f6e-e531-4d99-a4b8-e15e01ee6f76,Shiloh Dynasty,Shiloh Dynasty,,Shiloh Dynasty,False
4f80f685-a0fa-4cc1-88a4-3c36f131c3a7,Young Heart Attack,Young Heart Attack,,Young Heart Attack,False
68d3abb8-a187-46b4-9ea7-bb1535771335,Manimal,Manimal,,Manimal,False
aae4eea6-330e-46da-b36d-d63e455e5ccc,Alex Mica,Alex Mica,,Alex Mica,False
8ad17304-311f-4924-857d-ee4d05e9aad9,Miwata,Miwata,,Miwata,False
769db4c7-1de8-4079-8a9f-1e7a069b4983,Dopebwoy,Dopebwoy,,Dopebwoy,False
b48096ef-0ba9-4bcb-a09d-557e388fcb37,Erik Santos,Erik Santos,,Erik Santos,False
96f8c414-b03b-47b6-b41d-bdaeff35cbdb,Dan Andriano,Dan Andriano,punk,Dan Andriano,False
d12f98c6-2ca1-4856-8ecb-e0387c348dcc,Crystal Shawanda,Crystal Shawanda,,Crystal Shawanda,False
671cd9c9-fc2c-48e7-a5da-ef9c3a6b78a1,Ari Lasso,Ari Lasso,,Ari Lasso,False
84b5a13b-7510-447d-90dc-20f490367288,Fiddlehead,Fiddlehead,,Fiddlehead,False
47bd1436-1ef4-4f65-b4a9-6cfde6266021,Deva Mahal,Deva Mahal,,Deva Mahal,False
cdca1f37-2c77-4f53-bb91-a41c1509789d,Malia Civetz,Malia Civetz,,Malia Civetz,False
66c126b3-9367-4ea2-b6be-67c0c0c8e872,Claire Laffut,Claire Laffut,,Claire Laffut,False
2abc190d-050b-4fcf-a0ea-da624f34285e,T. Graham Brown,T. Graham Brown,,T. Graham Brown,False
e5d2a5dc-1d70-407d-9b18-595162a7be63,Oh The Larceny,Oh The Larceny,,Oh The Larceny,False
ac9a487a-d9d2-4f27-bb23-0f4686488345,Lil Wayne,Lil Wayne & T-Pain,rap; hip hop; southern hip hop; gangsta rap; pop rap; rap rock; hip hop rnb and dance hall; chopped and screwed; lil wayne; r&b; contemporary r&b; as jailed,Lil Wayne,False
c16f228a-db6a-4f09-a758-b6ced7b1cc54,Youngstown,Youngstown,,Youngstown,False
ab1d4693-41dd-44ed-9e9c-da2ff76f1a3a,Maikel Delacalle,Maikel Delacalle,,Maikel Delacalle,False
564e1d62-c6bf-4304-9e9d-eecb8077e151,Mortemia,Mortemia,,Mortemia,False
568f08cf-787a-4f62-8e26-877ff68a1529,Fingertight,Fingertight,,Fingertight,False
5dbed649-f90b-4fcd-b3e2-3ddaa308576c,Devvon Terrell,Devvon Terrell,,Devvon Terrell,False
3b25a74c-d526-4100-bfbc-7bee28d76508,Joe Moses,Joe Moses,,Joe Moses,False
2e0fffcf-0ed2-4661-9c38-f67be9cca9b0,Myles Kennedy,Myles Kennedy,,Myles Kennedy,False
06267db3-02d3-4d51-aea8-2005ee90839c,Atlus,Atlus,,Atlus,False
6f937dd2-1aa8-49ce-9052-8127714db3d2,Sarkodie,Sarkodie,,Sarkodie,False
d3112057-2475-4eb7-8853-503204761d15,Alien Weaponry,Alien Weaponry,metal; new zealand,Alien Weaponry,False
217dee78-50d3-4eea-9ea9-c7a7ae749875,BIGkids,BIGkids,,BIGkids,False
224e7503-fefa-4db8-9afd-4a724990d95e,Landon Tewers,Landon Tewers,,Landon Tewers,False
aecc66ff-8254-4b8e-aa39-2d47cca3c8f0,Story Untold,Story Untold,,Story Untold,False
444d7ee4-fd70-4bd9-b0f1-354476877ff1,PA Sports,PA Sports,,PA Sports,False
f5e17326-eb32-457f-a986-1e0532507f32,Mack Maine,Mack Maine,hip hop,Mack Maine,False
c4f34a26-6c82-49f8-8519-dc78d2972cd3,Kalan Porter,Kalan Porter,alternative rock,Kalan Porter,False
0878bc67-b4fd-4166-8546-888e0427ab34,Skarlett Riot,Skarlett Riot,,Skarlett Riot,False
20df5ff4-6688-46ca-b6ae-dc1801c76d1a,Speak Low If You Speak Love,Speak Low If You Speak Love,,Speak Low If You Speak Love,False
f638337c-61ea-405d-97e6-50f58b4b6426,Secret Band,Secret Band,,Secret Band,False
6046eb4f-b4da-4242-999e-91f758ba6b09,Devilskin,Devilskin,,Devilskin,False
f19e9cd7-3878-435b-a232-cd4c02709870,DJ Decks,Dj Decks,,DJ Decks,False
5172a05e-6ebb-448f-8870-5089037a633a,Ivan B,Ivan B,rap,Ivan B,False
b327f9b3-c033-4d87-b6f9-9e21bee58420,James Barker Band,James Barker Band,country,James Barker Band,False
5d8f1ebd-6b28-420a-ab15-75b9bc12f7d6,Marie Osmond,Marie Osmond,,Marie Osmond,False
5c71ffcc-a063-4a9e-ae5d-e83acc1ac66c,Mastermind,MASTERMIND,progressive rock,Mastermind,False
db1f6549-096a-4add-8486-52f95cf0f332,Dylan Schneider,Dylan Schneider,,Dylan Schneider,False
af591c1b-4dfe-4708-993e-f6ac6aa6d2ac,Danny Worsnop,Danny Worsnop,rock,Danny Worsnop,False
d5651d1a-6ddd-4650-96fc-0e475d77862d,Rilès,Rilès,,Rilès,False
335f20ce-d8b2-4951-9523-e8747f9f2b11,CXLOE,CXLOE,,CXLOE,False
931bd2eb-1fe3-47d6-8ae2-1cd38e6dfc2e,Kristene DiMarco,Kristene DiMarco,,Kristene DiMarco,False
ae26c342-22f2-4d7e-9c0f-989337524b89,Stokley,Stokley,,Stokley,False
1f78331a-324a-482b-aa5e-f346f17a3488,Andie Case,Andie Case,,Andie Case,False
8c75b0dc-7c8a-4ea4-a678-0f46c62edace,Gaël Faye,Gaël Faye,,Gaël Faye,False
d0084507-9c19-4b59-b494-8cf6437d3dbd,Gabz,Gabz,,Gabz,False
b601b1f1-ff2d-465e-a6f8-1343f9a1e821,Shallow Side,Shallow Side,,Shallow Side,False
d46a3147-65a4-4ecc-a25e-9e60d84a7341,Christian Kane,Christian Kane,,Christian Kane,False
44869536-0262-4f22-9c23-b4821c13cd97,Duki,Duki,,Duki,False
f102440f-8e60-45eb-af2b-f6a6df4025d2,Mae Muller,Mae Muller,,Mae Muller,False
2476b735-9609-459c-8593-e8170c65465e,TGT,TGT,,TGT,False
41d23349-b1c7-42e2-b87a-155e808a94d0,Settle Your Scores,Settle Your Scores,,Settle Your Scores,False
c91a245f-47b0-48be-8aea-0f98daec59e7,Juliander,Juliander,,Juliander,False
f57659a3-1038-4efd-8f66-916aa37e650f,Amanda Somerville,Amanda Somerville,,Amanda Somerville,False
5f0e26b5-775d-42c6-aae3-b6d5789a10b6,IZI,IzI,,IZI,False
f43b7ed2-deca-44da-9fe3-154fa2d1b6e3,Katrina Elam,Katrina Elam,,Katrina Elam,False
376c6f79-53a5-4c69-9053-27f8f3e98c7b,Mild Orange,Mild Orange,,Mild Orange,False
93dc11f4-ffc4-4039-a5c2-1c2c035b6eb8,Holding Absence,Holding Absence,,Holding Absence,False
feea1ee5-d9b4-4690-a08b-2604018a8d13,Tom Felton,Tom Felton,united kingdom,Tom Felton,False
e41fa57c-cfde-4986-ac69-994c0b55f228,William Hung,William Hung,american idol,William Hung,False
cf7afdb9-ee6c-4478-af32-828ce76e1286,Bravehearts,Bravehearts,hip hop,Bravehearts,False
d7203aff-fdc6-48b0-9d48-a5f962d93284,Wendy,Wendy,has german audio plays; series title as artist,Wendy,False
66b02dff-e43e-4038-bbc4-4bf0e80a8cae,Emeline Michel,Emeline Michel,,Emeline Michel,False
f62fb41f-51e8-4eed-b91b-67d3369bce8e,Sentino,Sentino,,Sentino,False
ae515b61-757e-49c2-b78b-b6534b255c83,Surfaces,SurFaces,,Surfaces,False
898875fc-aeab-47fa-9f29-553989c06104,Twisted Insane,Twisted Insane,rap; hip-hop; hip hop; underground rap; underground hip-hop; gangsta rap; alternative rap; horrorcore; gangsta; underground hip hop; rap/hip-hop; rap/hip hop; juggalo; juggalo rap; speed rap; horrorcore rap,Twisted Insane,False
2d7b6aa7-bdc0-43af-bea2-705485f77add,DJ Webstar,DJ Webstar,,DJ Webstar,False
aa4296e3-f61c-46b5-b4fa-abce5bb62ffb,Arizona Zervas,Arizona Zervas,,Arizona Zervas,False
ed907eee-9114-4034-82bd-3d4c390b47a1,Andrew Garcia,Andrew Garcia,,Andrew Garcia,False
d16ea2c8-71cb-4c7f-bd8e-6c475c8c84c5,J. Valentine,J. Valentine,,J. Valentine,False
62d79205-c926-41d5-afb3-83af808584bd,Jon Cozart,Jon Cozart,comedy; youtuber,Jon Cozart,False
775ad383-ac2d-479a-af9d-b561442cb749,Sleep Token,Sleep Token,,Sleep Token,False
a0c1ec90-192c-4d43-a9cf-2185663fce7d,Red Handed Denial,Red Handed Denial,,Red Handed Denial,False
e932e7c5-c97b-43a3-82c8-e2ae535e7668,Tauren Wells,Tauren Wells,,Tauren Wells,False
0fc675fb-4e31-49b9-a239-496beb05155e,Bumble Beezy,Bumble Beezy,,Bumble Beezy,False
7442d18b-e65b-4223-9f79-091587efe600,Maximillian,Maximillian,,Maximillian,False
fe05d534-f1d6-4776-b317-c6f9b93b8b1e,Black Swan,Black Swan,black metal; melodic black metal,Black Swan,False
f8aa8d19-4d91-4937-ada1-58582e5efb1c,Cold Hart,cold hart,,Cold Hart,False
a36840bb-594e-4cea-98e5-34b918019fe4,Brynn Elliott,Brynn Elliott,,Brynn Elliott,False
35c354be-8d8a-4a83-8041-7129042dc780,Ali Lohan,Ali Lohan,,Ali Lohan,False
048c43db-ce7f-4374-a92e-d11d4bce0016,Ziynet Sali,Ziynet Sali,cypriot,Ziynet Sali,False
4294e003-358b-4296-88a3-9631de7fbfca,TOBi,Tobi,,TOBi,False
6906f22b-eb7f-445c-9005-d53ac900039a,Blacklisted Me,Blacklisted Me,,Blacklisted Me,False
665a6961-bb56-4dcb-ac37-079439ad1fc0,RIMON,Rimon,,RIMON,False
072a9866-d7fa-49a8-b8ca-f60392d9d9da,P9,P9,,P9,False
308c8574-426b-4474-aeff-91618f5f4654,Earnest Pugh,Earnest Pugh,,Earnest Pugh,False
75ddd2e6-8e48-4385-b5e2-625626c8e505,Afro B,Afro B,,Afro B,False
7744078d-7de8-41bf-a42e-9cebb82307d2,Semblant,Semblant,,Semblant,False
b9783294-cc63-449f-a2ab-6ba667e514ca,Kofi,Kofi,,Kofi,False
0bd80b49-e873-41a6-ba6a-f634c868a60d,Kids United,Kids United,,Kids United,False
0dc9c4bc-8bcc-42f1-9033-bec41160377f,Yo Yo Honey Singh,Yo Yo Honey Singh,,Yo Yo Honey Singh,False
18c3a32a-adc4-475f-9115-096a4767517a,Sitek,Sitek,,Sitek,False
fa15e0d0-660c-469a-a0e9-f621a2f538a1,Malevolence,Malevolence,,Malevolence,False
3bc7e920-642f-459d-b484-b2c085790a5a,Rocco Hunt,Rocco Hunt,,Rocco Hunt,False
